|normal|no_clean
6292| We all have a story of a mother, grandfather, or great-great grandparent who came here to find opportunity.   Jose Magana #ImmigrationStory|5.488333333333334
6293|"""I am living proof that our immigration system is broken.""  Jose Magana: http:// OFA.BO/YeUukN #ImmigrationStory"|5.59
6294|Meet President Obama s pick to lead the Department of the @Interior : REI CEO Sally Jewell. http:// OFA.BO/ruUC8k , pic.twitter.com/zUp9UVZs|5.293333333333334
6295|We are more alike than we are different: http:// OFA.BO/Uut1F2 , pic.twitter.com/Z3csTohQ|5.596666666666667
6296| Now it s time to finish what we started. Let s get going.  http:// OFA.BO/QFBNQq|5.756666666666667
6297|President Obama, your neighbors, and you. Host a State of the Union watch party with supporters in your community: http:// OFA.BO/hRF3V1|5.661818181818183
6298|Help President Obama fight for middle-class families by signing up for Organizing for Action: http:// OFA.BO/GE31gA , pic.twitter.com/iqrcDk0B|5.382499999999999
6299|RT this so your friends know President Obama s balanced plan to reduce our deficit and grow the economy. http:// OFA.BO/wuH5dV|5.543571428571428
6300|"""We can finish the job with a balanced mix of spending cuts and more tax reform."" President Obama on reducing the deficit"|5.148333333333333
6301|"President Obama: ""Cuts to things like education and training; energy and national security; will cost us jobs, and slow down our recovery."""|5.573333333333333
6302|"""While it s critical to keep cutting wasteful spending, we can t just cut our way to prosperity.""  President Obama"|5.0
6303|"President Obama: ""Economists and business leaders from across the spectrum have said that our economy is poised for progress in 2013."""|5.476249999999999
6304|High five. pic.twitter.com/VbujCFCy|
6305|" We have an obligation to try."" http:// OFA.BO/5sPDg4 , pic.twitter.com/sDVn8DJ8"|5.0600000000000005
6306|"President Obama: ""It may not be the perfect solution. We may not save every life. But we can make a difference."" #NowIsTheTime"|5.552307692307692
6307|"President Obama: "" #NowIsTheTime for action. We re not going to wait for the next Newtown, or the next Aurora. "|4.965454545454545
6308|"""We shouldn't stop there. We should restore the ban on military-style assault weapons and a 10-round limit for magazines."" President Obama"|4.398461538461539
6309|"President Obama: ""The vast majority of Americans, including a majority of gun owners, support requiring criminal background checks."""|5.016666666666667
6310|"President Obama: ""If there s even one thing we can do, if there s just one life we can save we've got an obligation to try.  #NowIsTheTime"|5.581333333333333
6311|Watch live: President Obama speaks in Minneapolis about his plan to reduce gun violence. http:// wh.gov/live #NowIsTheTime|5.0024999999999995
6312|Worth a read and a RT: President Obama s plan to reduce gun violence. http:// OFA.BO/nRj7Vu #NowIsTheTime|5.0425
6313| Her defiance spurred a movement that advanced our journey toward justice and equality for all.   Obama on Rosa Parks: http:// OFA.BO/URbra7|5.988333333333333
6314|Game day. pic.twitter.com/cHiJ9DZB|
6315| Everyone in Washington needs to focus not on politics, but on what s right for the country on what s right for you.  http:// OFA.BO/daZF29|5.330769230769231
6316|Good news: Our economy added 166,000 private-sector jobs in January, for the 35th straight month of growth. pic.twitter.com/A2YXHri8|5.373333333333333
6317|RT this link so your friends know President Obama's plan to fix our broken immigration system. http:// OFA.BO/E4y1QW #ImmigrationReform|5.603333333333333
6318|If you missed it, watch yesterday's @WhiteHouse #FiresideHangout with Cecilia Mu oz on #ImmigrationReform . http:// OFA.BO/kKn7L7|5.38
6319|There's nothing we can't do. http:// OFA.BO/9DuyKu|4.566666666666666
6320|"""In no other nation on Earth could my story even be possible."" pic.twitter.com/98CI8Rm7"|5.506666666666666
6321|How to fix a broken immigration system so everyone plays by the rules: http:// OFA.BO/v4babR|5.263636363636365
6322|"""Be courageous. Americans are counting on you.""   @GabbyGiffords urging the Senate today to take action on gun violence pic.twitter.com/RkBiJnu5"|4.865454545454546
6323|We are a nation of immigrants. pic.twitter.com/W1K7uVMk|5.3500000000000005
6324|The President outlined a plan for common-sense immigration reform yesterday watch here: http:// OFA.BO/UGb44o|5.452
6325|How we can fix our broken immigration system so everyone plays by the rules: http:// OFA.BO/JLgPvY|5.4799999999999995
6326|RT if you agree: We need an immigration system that honors our heritage as a nation of laws & a nation of immigrants. pic.twitter.com/uIHrgq9S|5.3858823529411755
6327|"""This is not just a debate about policy. It's about people.""  President Obama #immigrationreform"|5.042857142857143
6328|"""What makes someone American is not just blood or birth, but allegiance to our founding principles.""  President Obama"|5.049090909090908
6329|"""A lot of folks forget that most of  us  used to be  them. ""  President Obama"|5.1339999999999995
6330|"""I believe we're finally at a moment when comprehensive immigration reform is within our grasp.""  President Obama"|5.48
6331|"""Third, we have to bring our legal immigration system into the 21st century, because it no longer reflects the realities of our time."""|5.274736842105263
6332|"""Second, we have to deal with the 11 million individuals who are here illegally.""  President Obama #immigrationreform"|5.738181818181818
6333|"""First, I believe we need to stay focused on enforcement.""  President Obama #immigrationreform"|5.822857142857144
6334|"""To help move this process along, today I m laying out my ideas for immigration reform.""  President Obama"|5.64
6335|"""For the first time in many years, Republicans & Democrats seem ready to tackle this problem together."""|5.33090909090909
6336|"""We have to make sure that every business & every worker in America is playing by the same set of rules."" President Obama #immigrationreform"|5.5588235294117645
6337|"""We define ourselves as a nation of immigrants.""  President Obama"|5.463333333333334
6338|"""I m here today because the time has come for common-sense, comprehensive immigration reform.""  President Obama #immigrationreform"|5.426
6339|Watch live: President Obama speaks on the need for comprehensive immigration reform. http:// wh.gov/live #immigrationreform|5.271428571428571
6340|President Obama will speak on the need to fix our broken immigration system today at 2:55pm ET. Watch live here: http:// wh.gov/live|5.437142857142859
6341|Here's Lilly Ledbetter on why she took up the fight for fair pay: http:// OFA.BO/Ez4MkP|5.275555555555555
6342|President Obama signed his first bill into law four years ago today: The Lilly Ledbetter Fair Pay Act. http:// OFA.BO/V1VaEz|5.2266666666666675
6343|Does your representative support President Obama's plan to reduce gun violence? Call & ask now: http:// OFA.BO/KL6Kab , pic.twitter.com/7ZArtsNK|5.035000000000001
6344|"""If, like me, you want this time to be different, then I need your help to make it different."" http:// OFA.BO/m9hb98 #NowIsTheTime"|5.605714285714285
6345|President Obama on International Holocaust Remembrance Day: http:// OFA.BO/DCL4a6|5.56
6346|Photo of the day: Bo in the snow. pic.twitter.com/ptHilNP0|5.1000000000000005
6347|President Obama nominates Mary Jo White to lead the SEC and Richard Cordray to lead the @CFPB : http:// OFA.BO/Kw2qfp|5.385714285714286
6348|Let your friends and family know what the President and Vice President are doing to reduce gun violence: http:// OFA.BO/oVJWhD|5.3999999999999995
6349|Does your representative know that you want action on gun violence? Call your rep now: http:// OFA.BO/sSVh5M|5.296363636363637
6350|Make sure your senators know you support the President's plan to reduce gun violence call them now: http:// OFA.BO/UuZMJ9|5.271666666666667
6351|RT if you support President Obama's plan to reduce gun violence: http:// OFA.BO/DKCULp|5.065714285714286
6352|Each one of us needs to speak up and demand action on gun violence. Here's how you can help right now: http:// OFA.BO/ToNN67|5.381176470588236
6353|The President's view on Monday: pic.twitter.com/09kJVJSz|5.64
6354|Join Vice President Biden for a conversation on gun violence today at 1:45 pm ET: http:// OFA.BO/CgSgo9|4.842222222222222
6355|"""I want to take a look one more time. I'm not going to see this again."" The President pausing at the Capitol yesterday pic.twitter.com/i4kuSiz4"|5.234666666666668
6356|"""You and I, as citizens, have the power to set this country's course."" http:// OFA.BO/zTZCF9"|5.488888888888889
6357|"""This party is just another way to say something we can never say enough: thank you.""  The President at last night's ball for servicemembers"|5.463333333333334
6358|First dance. pic.twitter.com/2jeiEMa1|
6359|"""Our journey is not complete.""  President Obama pic.twitter.com/C2OOxbzg"|5.3933333333333335
6360|You can watch President Obama's second inaugural address in full here: http:// OFA.BO/erTacV|5.669999999999999
6361|"""I want to look out one more time. I'll never see this again."" http:// OFA.BO/qWUrWy"|5.215555555555557
6362|The full text of President Obama's second inaugural address: http:// OFA.BO/Hq4o8f|5.4799999999999995
6363|Organizing for Action is the next step in our grassroots movement, crucial to finishing what we started. Be part of it: http:// OFA.BO/Lk1pEf|5.337142857142857
6364|Thank you, God Bless you, and may He forever bless these United States of America.|5.713333333333334
6365|Let us answer the call of history, and carry into an uncertain future that precious light of freedom.  President Obama|5.514666666666668
6366|You and I, as citizens, have the obligation to shape the debates of our time.|5.2299999999999995
6367|You and I, as citizens, have the power to set this country s course.|5.4425
6368|We must act, knowing that our work will be imperfect.  President Obama|5.642857142857144
6369|We cannot mistake absolutism for principle, or substitute spectacle for politics, or treat name-calling as reasoned debate.|4.815555555555555
